tconst,titleType,startYear,runtimeMinutes,genres,averageRating,sex_code,violence_code,profanity_code,drug_code,intense_code,final_certificate
tt0106292,movie,1993,108.0,"Comedy,Crime",5.6,1.0,3.0,2.0,2.0,2.0,T13
tt0429715,movie,2005,97.0,"Crime,Drama,Thriller",6.6,3.0,4.0,4.0,4.0,4.0,T16
tt0111732,movie,1994,101.0,"Comedy,Drama",6.7,2.0,1.0,2.0,2.0,2.0,T13
tt9054192,movie,2021,110.0,"Comedy,Crime",6.3,1.0,1.0,3.0,1.0,1.0,T16
tt0077687,tvMovie,1977,77.0,"Adventure,Animation,Family",6.7,1.0,2.0,1.0,2.0,2.0,K
tt7334528,movie,2018,103.0,"Comedy,Sport",5.8,2.0,1.0,2.0,1.0,1.0,T13
tt0042994,movie,1950,110.0,"Film-Noir,Mystery,Thriller",7.0,1.0,2.0,1.0,2.0,2.0,T18
tt0118055,movie,1996,124.0,"Drama,Romance",6.1,2.0,2.0,3.0,1.0,1.0,T13
tt0976222,movie,2009,111.0,"Comedy,Drama,Family",6.3,1.0,1.0,1.0,2.0,3.0,K
tt0211946,movie,2008,109.0,"Comedy,Drama,Music",7.2,3.0,1.0,2.0,4.0,2.0,T18
tt0113526,movie,1995,175.0,"Action,Drama,Fantasy",6.8,2.0,3.0,2.0,2.0,3.0,K
tt0192111,movie,2001,86.0,"Comedy,Mystery,Romance",5.4,3.0,2.0,2.0,1.0,1.0,T13
tt1922685,movie,2013,98.0,"Drama,History,Thriller",5.9,2.0,3.0,2.0,2.0,3.0,T16
tt0053143,movie,1959,124.0,"Comedy,Romance,War",7.2,2.0,2.0,1.0,2.0,2.0,T16
tt1663143,movie,2012,86.0,"Adventure,Comedy",5.4,3.0,2.0,2.0,2.0,2.0,T13
tt3318220,tvMovie,2014,78.0,"Drama,Romance,Sport",7.4,1.0,1.0,1.0,1.0,1.0,K
tt2404738,movie,2013,112.0,"Action,Adventure,Comedy",6.4,3.0,3.0,3.0,2.0,3.0,T16
tt6336356,movie,2017,103.0,"Adventure,Animation,Family",6.8,1.0,2.0,1.0,1.0,2.0,K
tt0058333,movie,1964,89.0,"Drama,Horror",6.9,2.0,3.0,1.0,2.0,2.0,T18
tt0099204,movie,1990,97.0,"Comedy,Crime",5.7,2.0,2.0,4.0,2.0,2.0,T16
tt2436516,movie,2013,108.0,"Action,Adventure,Comedy",6.6,2.0,4.0,4.0,4.0,3.0,T13
tt11947158,movie,2022,129.0,"Action,Crime,Romance",4.4,3.0,3.0,2.0,2.0,4.0,T13
tt1260502,movie,2008,83.0,"Action,Animation,Crime",7.9,3.0,3.0,2.0,2.0,3.0,T13
tt3697626,movie,2014,111.0,"Action,Crime,Thriller",7.2,1.0,3.0,3.0,3.0,2.0,T13
tt0048956,movie,1956,110.0,Drama,8.3,1.0,1.0,1.0,2.0,1.0,P
tt1602472,movie,2012,96.0,"Comedy,Drama,Romance",6.0,3.0,2.0,3.0,2.0,2.0,T16
tt0246544,movie,2001,104.0,"Action,Adventure,Romance",4.7,2.0,3.0,1.0,2.0,2.0,T13
tt13007592,movie,2022,99.0,"Comedy,Drama,Romance",6.1,1.0,1.0,2.0,2.0,1.0,T13
tt3327624,movie,2015,110.0,"Horror,Sci-Fi,Thriller",5.3,1.0,3.0,4.0,1.0,3.0,T16
tt0054847,movie,1961,182.0,"Biography,Drama,History",7.2,1.0,2.0,1.0,1.0,1.0,P
tt7959216,movie,2018,93.0,"Drama,Thriller",7.2,1.0,4.0,2.0,1.0,4.0,T13
tt8907992,movie,2021,120.0,"Crime,Drama,Mystery",4.0,2.0,3.0,3.0,3.0,3.0,T16
tt2499472,movie,2019,86.0,"Action,Crime,Drama",5.7,1.0,4.0,4.0,2.0,3.0,T16
tt0020640,movie,1930,97.0,"Comedy,Family,Musical",7.4,1.0,1.0,1.0,2.0,1.0,P
tt13207508,movie,2021,112.0,"Drama,Romance,Sci-Fi",6.8,1.0,1.0,3.0,2.0,2.0,T16
tt0052365,movie,1958,116.0,"Action,Adventure,History",7.0,2.0,2.0,1.0,2.0,2.0,T18
tt0116095,movie,1996,107.0,"Drama,Horror,Mystery",5.4,3.0,3.0,2.0,2.0,2.0,T16
tt5598292,movie,2019,88.0,"Drama,Horror,Mystery",5.1,1.0,3.0,2.0,2.0,3.0,T13
tt0093857,movie,1987,88.0,Comedy,5.0,2.0,2.0,3.0,3.0,1.0,P
tt1276434,video,2009,98.0,"Comedy,Romance",5.1,3.0,2.0,3.0,3.0,1.0,T16
tt0203632,movie,2000,135.0,"Drama,Mystery,Romance",7.4,2.0,3.0,2.0,2.0,3.0,T16
tt0048977,movie,1956,129.0,"Drama,Horror,Thriller",7.4,1.0,2.0,1.0,2.0,3.0,T18
tt0402850,movie,2005,100.0,"Comedy,Crime,Drama",6.3,2.0,3.0,3.0,2.0,2.0,T16
tt1673697,movie,2012,103.0,"Biography,Comedy,Drama",7.0,2.0,2.0,3.0,2.0,2.0,K
tt0189584,movie,1999,90.0,"Comedy,Drama",6.6,1.0,1.0,4.0,2.0,2.0,T16
tt7167686,movie,2019,87.0,"Action,Adventure,Animation",6.7,1.0,3.0,2.0,1.0,2.0,T13
tt0200071,movie,1999,95.0,Drama,7.4,1.0,2.0,2.0,2.0,1.0,T16
tt0974014,movie,2009,108.0,"Biography,Drama,Romance",6.6,2.0,2.0,1.0,1.0,2.0,T13
tt0106941,movie,1993,96.0,"Comedy,Drama,Romance",6.2,1.0,1.0,2.0,2.0,1.0,K
tt2409818,movie,2014,100.0,"Crime,Mystery,Thriller",5.1,3.0,3.0,3.0,3.0,3.0,T13
tt3991412,movie,2016,108.0,Thriller,6.3,2.0,2.0,2.0,2.0,2.0,T16
tt0044829,movie,1951,78.0,"Comedy,Crime",7.5,1.0,1.0,1.0,2.0,1.0,P
tt1135525,movie,2009,99.0,Comedy,6.4,2.0,2.0,3.0,2.0,1.0,T16
tt0031762,movie,1939,121.0,"Adventure,Drama,Romance",7.6,1.0,2.0,1.0,2.0,2.0,T18
tt1213012,movie,2010,90.0,"Adventure,Animation,Comedy",5.1,2.0,2.0,1.0,2.0,2.0,K
tt0060424,movie,1966,125.0,"Comedy,Romance",7.3,1.0,2.0,1.0,2.0,1.0,K
tt0186589,movie,2001,81.0,"Comedy,Crime",5.7,2.0,1.0,3.0,1.0,1.0,T13
tt1572491,movie,2010,107.0,"Comedy,Drama,Horror",6.5,3.0,4.0,3.0,2.0,4.0,T16
tt0080610,movie,1980,131.0,"Drama,Romance,War",7.4,2.0,1.0,1.0,2.0,1.0,T18
tt0099012,movie,1990,106.0,"Comedy,Romance",6.6,2.0,1.0,2.0,2.0,1.0,K
tt0094739,movie,1988,97.0,Comedy,6.4,2.0,1.0,2.0,2.0,1.0,K
tt3296658,movie,2015,93.0,Drama,7.2,3.0,2.0,2.0,2.0,2.0,T16
tt2503154,movie,2013,76.0,"Horror,Mystery,Thriller",6.0,3.0,4.0,3.0,2.0,4.0,T16
tt1925421,movie,2011,109.0,"Crime,Drama,Thriller",7.3,1.0,2.0,2.0,3.0,2.0,K
tt1216520,movie,2010,111.0,"Drama,Romance,Sci-Fi",6.3,2.0,2.0,3.0,2.0,4.0,T13
tt0169880,movie,1997,101.0,"Action,Animation,Drama",7.3,3.0,4.0,2.0,2.0,4.0,T16
tt0157472,movie,2002,94.0,"Action,Adventure,Comedy",5.2,2.0,2.0,2.0,1.0,1.0,K
tt0104265,movie,1992,124.0,"Drama,Thriller",5.9,3.0,2.0,3.0,2.0,2.0,T16
tt0206013,movie,1999,104.0,"Animation,Comedy,Family",7.1,1.0,1.0,1.0,2.0,1.0,P
tt4411584,movie,2020,107.0,"Drama,Romance",6.5,1.0,1.0,2.0,2.0,1.0,K
tt1519461,movie,2015,91.0,"Horror,Mystery,Sci-Fi",4.2,2.0,2.0,4.0,3.0,3.0,T16
tt0823671,video,2008,78.0,"Adventure,Animation,Family",6.7,1.0,1.0,1.0,1.0,1.0,P
tt0249241,movie,2000,145.0,"Drama,Mystery",8.0,2.0,3.0,2.0,1.0,4.0,K
tt10214826,movie,2019,148.0,"Comedy,Crime,Mystery",8.3,1.0,2.0,1.0,2.0,2.0,T13
tt0086619,movie,1983,133.0,"Drama,Musical,Romance",6.6,2.0,1.0,1.0,1.0,1.0,K
tt0089961,movie,1985,107.0,"Adventure,Family,Fantasy",6.2,1.0,1.0,2.0,2.0,2.0,P
tt3791216,tvMovie,2016,132.0,"Biography,Drama,History",7.3,1.0,2.0,3.0,3.0,2.0,T13
tt2372251,movie,2018,96.0,"Drama,Fantasy,Horror",5.0,1.0,2.0,2.0,2.0,3.0,T16
tt10627584,movie,2020,94.0,Drama,6.8,1.0,1.0,2.0,2.0,1.0,T13
tt0068931,movie,1972,100.0,"Action,Crime,Thriller",6.8,2.0,3.0,2.0,2.0,2.0,T18
tt1119191,movie,2009,93.0,"Mystery,Thriller",5.6,3.0,4.0,2.0,2.0,3.0,T16
tt0107096,movie,1993,140.0,"Action,Biography,Drama",6.8,3.0,4.0,4.0,2.0,4.0,T18
tt1661420,movie,2011,127.0,"Crime,Drama",7.3,3.0,3.0,3.0,2.0,3.0,T13
tt1935897,movie,2017,87.0,"Horror,Thriller",4.8,2.0,3.0,2.0,2.0,3.0,T13
tt0076085,movie,1977,106.0,Drama,8.1,2.0,1.0,2.0,2.0,1.0,P
tt1142433,movie,2009,88.0,"Comedy,Romance",5.3,2.0,3.0,2.0,1.0,1.0,T13
tt0815178,movie,2007,90.0,"Drama,Fantasy,Mystery",6.3,2.0,4.0,2.0,2.0,3.0,T16
tt5133308,movie,2016,120.0,"Crime,Drama,Thriller",7.0,2.0,3.0,3.0,2.0,3.0,T18
tt5968274,movie,2018,114.0,"Action,Biography,Drama",6.6,2.0,2.0,3.0,2.0,2.0,T16
tt0087233,movie,1984,106.0,"Drama,Romance",6.5,1.0,2.0,1.0,2.0,2.0,T13
tt0038166,movie,1944,71.0,"Animation,Comedy,Family",6.3,2.0,2.0,1.0,2.0,1.0,P
tt18968540,movie,2022,110.0,"Horror,Mystery",6.2,1.0,4.0,2.0,1.0,4.0,T16
tt0119375,movie,1997,96.0,"Crime,Mystery,Thriller",7.2,3.0,3.0,3.0,2.0,3.0,T13
tt1667355,movie,2013,111.0,"Biography,Crime,Drama",6.5,3.0,3.0,2.0,1.0,4.0,T18
tt2714900,movie,2013,83.0,"Biography,Documentary,Mystery",7.7,1.0,1.0,2.0,2.0,2.0,K
tt3838992,movie,2016,88.0,"Action,Comedy,Horror",4.2,2.0,2.0,2.0,2.0,4.0,T16
tt7689964,movie,2018,98.0,"Biography,Documentary",7.6,2.0,1.0,2.0,1.0,1.0,K
tt7545266,movie,2020,83.0,Comedy,4.7,3.0,1.0,4.0,2.0,1.0,T16
tt0119210,movie,1997,118.0,"Crime,Mystery,Thriller",6.4,2.0,3.0,2.0,1.0,3.0,T13
tt4867110,movie,2018,93.0,"Comedy,Romance",2.9,2.0,1.0,2.0,2.0,1.0,T13
tt5713232,movie,2016,133.0,"Drama,Thriller",7.6,1.0,2.0,2.0,1.0,3.0,K
tt2093991,movie,2016,86.0,"Comedy,History",6.4,1.0,1.0,3.0,2.0,1.0,T16
tt0421051,movie,2004,81.0,"Comedy,Crime,Fantasy",1.2,4.0,4.0,4.0,4.0,4.0,P
tt0995829,movie,2007,86.0,"Drama,Romance",7.0,3.0,3.0,4.0,4.0,3.0,T13
tt8590896,movie,2018,142.0,"Comedy,Drama,Romance",7.7,2.0,2.0,2.0,2.0,1.0,K
tt1128075,movie,2008,237.0,"Action,Comedy,Drama",8.0,3.0,4.0,3.0,3.0,4.0,T18
tt0280653,movie,2002,132.0,"Biography,Crime,Drama",7.2,1.0,2.0,1.0,1.0,3.0,K
tt0110771,movie,1994,112.0,"Comedy,Drama",6.6,1.0,2.0,3.0,2.0,2.0,T16
tt4652650,movie,2017,93.0,"Comedy,Drama",6.7,1.0,1.0,2.0,1.0,2.0,T13
tt0100828,movie,1990,137.0,"Crime,Drama,Mystery",6.1,2.0,2.0,2.0,2.0,2.0,T16
tt1854236,movie,2012,116.0,"Comedy,Drama,Romance",6.5,2.0,2.0,2.0,2.0,1.0,T16
tt8004664,movie,2020,96.0,"Drama,Horror,Mystery",5.7,1.0,2.0,2.0,1.0,3.0,T13
tt2517658,movie,2014,92.0,"Drama,Horror,Mystery",5.8,3.0,4.0,2.0,2.0,3.0,T13
tt0081777,movie,1980,96.0,"Fantasy,Musical,Romance",5.3,1.0,1.0,2.0,1.0,1.0,T18
tt2465146,movie,2014,94.0,"Comedy,Drama,Romance",5.8,2.0,1.0,3.0,2.0,2.0,T13
tt0101318,movie,1991,125.0,"Drama,Romance",7.6,3.0,4.0,3.0,4.0,4.0,K
tt4503598,movie,2015,82.0,"Horror,Mystery,Thriller",5.4,2.0,3.0,2.0,2.0,4.0,T13
tt0031867,movie,1939,106.0,"Crime,Drama,Film-Noir",7.9,1.0,2.0,1.0,2.0,2.0,T18
tt7027278,movie,2018,116.0,"Drama,Romance",6.7,1.0,2.0,1.0,1.0,2.0,K
tt0452643,movie,2006,90.0,"Comedy,Drama,Romance",6.1,2.0,1.0,3.0,2.0,1.0,T16
tt2667380,movie,2016,99.0,"Action,Horror,Sci-Fi",5.7,1.0,3.0,3.0,1.0,3.0,T13
tt0235679,movie,2000,93.0,"Action,Adventure,Animation",5.8,1.0,2.0,1.0,1.0,2.0,P
tt0339840,movie,2003,104.0,"Action,Comedy,Fantasy",5.4,2.0,4.0,3.0,1.0,2.0,T16
tt0129280,movie,1999,90.0,Comedy,5.5,3.0,2.0,2.0,2.0,2.0,T13
tt0108451,movie,1993,102.0,"Drama,Romance",6.8,2.0,3.0,3.0,2.0,3.0,T13
tt0107983,movie,1993,110.0,"Crime,Drama,Romance",6.6,3.0,3.0,2.0,3.0,3.0,T18
tt0080520,movie,1980,99.0,"Comedy,Crime,Sci-Fi",6.0,3.0,2.0,4.0,4.0,1.0,T16
tt1441940,movie,2012,91.0,"Drama,Romance",7.2,2.0,3.0,3.0,2.0,3.0,T13
tt0249371,movie,2001,180.0,"Action,Biography,Drama",6.4,2.0,3.0,1.0,1.0,2.0,T16
tt0118632,movie,1997,134.0,Drama,7.2,2.0,2.0,2.0,1.0,2.0,T13
tt0363780,movie,2008,95.0,"Comedy,Drama,Romance",6.8,2.0,2.0,3.0,3.0,2.0,T16
tt0353489,movie,2004,94.0,"Horror,Thriller",6.4,3.0,4.0,4.0,3.0,3.0,T16
tt2168910,movie,2012,146.0,"Comedy,Drama,Romance",6.3,2.0,2.0,3.0,3.0,2.0,K
tt0117774,movie,1996,114.0,"Action,Crime,Drama",6.0,3.0,4.0,4.0,2.0,2.0,T16
tt0015064,movie,1924,77.0,Drama,8.0,1.0,1.0,1.0,2.0,1.0,P
tt8041276,movie,2019,89.0,"Comedy,Drama",7.1,2.0,1.0,2.0,2.0,2.0,T16
tt2072230,movie,2015,98.0,"Action,Adventure,Drama",5.1,2.0,4.0,2.0,2.0,4.0,T16
tt1518812,movie,2010,104.0,"Adventure,Drama,Thriller",6.5,1.0,2.0,2.0,1.0,2.0,K
tt0094663,movie,1988,81.0,Drama,7.2,1.0,1.0,2.0,2.0,1.0,K
tt0460810,movie,2008,90.0,"Adventure,Comedy,Drama",6.4,2.0,1.0,2.0,2.0,1.0,K
tt0772193,movie,2007,93.0,"Action,Adventure,Crime",4.8,2.0,4.0,3.0,2.0,4.0,T16
tt0103923,movie,1990,97.0,"Action,Adventure,Sci-Fi",3.2,1.0,2.0,2.0,2.0,2.0,T13
tt0961722,movie,2009,86.0,Horror,4.3,3.0,4.0,4.0,2.0,4.0,T16
tt1300853,video,2009,94.0,"Crime,Drama,Sport",4.7,2.0,3.0,4.0,2.0,3.0,T18
tt2103264,movie,2012,107.0,"Drama,History,War",6.5,1.0,2.0,3.0,2.0,2.0,T13
tt6193408,movie,2019,86.0,"Adventure,Animation,Comedy",6.8,1.0,2.0,1.0,1.0,2.0,P
tt4685762,movie,2020,97.0,"Drama,Fantasy,Horror",4.5,2.0,2.0,2.0,1.0,2.0,T16
tt0323250,video,2002,4.0,"Animation,Comedy,Family",7.0,1.0,2.0,1.0,1.0,2.0,P
tt5117428,movie,2018,101.0,"Drama,Music",7.1,2.0,2.0,3.0,2.0,1.0,T16
tt0400426,movie,2008,95.0,"Action,Adventure,Sci-Fi",3.2,2.0,4.0,3.0,2.0,3.0,T16
tt0085478,movie,1983,110.0,"Comedy,Drama",7.2,2.0,1.0,3.0,2.0,2.0,K
tt0120834,movie,1999,127.0,"Drama,Mystery,Romance",6.7,2.0,2.0,2.0,1.0,1.0,T13
tt0298744,movie,2002,105.0,"Biography,Crime,Drama",6.6,3.0,3.0,3.0,3.0,3.0,T18
tt0107315,movie,1993,114.0,Comedy,6.5,4.0,3.0,2.0,2.0,1.0,T18
tt0162973,movie,1998,108.0,"Comedy,Drama,Romance",7.5,2.0,2.0,2.0,2.0,1.0,T16
tt0106341,movie,1993,114.0,"Comedy,Crime,Drama",7.3,4.0,3.0,4.0,2.0,4.0,T18
tt0110687,movie,1994,87.0,"Adventure,Comedy,Drama",4.5,2.0,2.0,2.0,2.0,2.0,T18
tt2776878,movie,2017,109.0,"Biography,Drama,War",6.6,2.0,4.0,4.0,2.0,4.0,T16
tt1545759,movie,2010,84.0,"Action,Crime,Drama",6.8,1.0,3.0,4.0,2.0,2.0,T16
tt1985981,movie,2011,122.0,"Comedy,Drama,Romance",5.7,3.0,2.0,3.0,3.0,2.0,K
tt0289635,movie,2003,98.0,"Crime,Drama",6.4,4.0,4.0,2.0,2.0,4.0,P
tt6173990,movie,2018,151.0,"Drama,History,Sport",7.3,1.0,3.0,2.0,2.0,1.0,K
tt0059274,movie,1965,123.0,"Drama,War",7.9,1.0,2.0,2.0,2.0,3.0,T18
tt3759416,movie,2014,85.0,"Adventure,Animation,Comedy",6.9,1.0,2.0,1.0,1.0,1.0,K
tt0038969,movie,1946,94.0,"Animation,Comedy,Family",7.0,1.0,2.0,1.0,1.0,2.0,P
tt2396224,movie,2012,62.0,"Animation,Comedy,Drama",8.2,2.0,3.0,2.0,1.0,4.0,T13
tt3622110,movie,2016,93.0,"Drama,Fantasy,Horror",5.1,1.0,2.0,2.0,2.0,3.0,T16
tt1019454,tvMovie,2009,77.0,"Drama,War",7.4,1.0,2.0,2.0,2.0,2.0,K
tt0981072,movie,2007,115.0,"Adventure,Comedy,Drama",6.9,3.0,2.0,3.0,3.0,3.0,T16
tt2224455,video,2012,76.0,"Action,Animation,Sci-Fi",7.0,2.0,4.0,2.0,3.0,3.0,T13
tt0095801,movie,1987,95.0,"Comedy,Drama",7.4,2.0,1.0,2.0,2.0,1.0,K
tt2582500,movie,2016,91.0,"Drama,Horror,Mystery",4.8,2.0,3.0,2.0,1.0,3.0,T13
tt0067372,movie,1971,140.0,"Drama,History",7.4,4.0,4.0,1.0,2.0,4.0,P
tt0042788,movie,1950,101.0,"Crime,Film-Noir,Mystery",7.9,1.0,2.0,1.0,2.0,2.0,K
tt5628302,movie,2017,107.0,"Crime,Drama,Mystery",6.8,2.0,3.0,3.0,3.0,3.0,T16
tt0455326,movie,2007,86.0,"Action,Adventure,Animation",6.7,4.0,4.0,4.0,2.0,4.0,T16
tt0109305,movie,1994,108.0,"Drama,Sport",6.2,1.0,1.0,3.0,1.0,1.0,T13
tt0255589,movie,2000,90.0,"Drama,Thriller",6.9,3.0,4.0,2.0,2.0,4.0,T18
tt0216625,movie,2000,118.0,Drama,7.1,2.0,2.0,2.0,2.0,2.0,T13
tt0021577,movie,1930,60.0,"Comedy,Drama",7.2,2.0,2.0,1.0,2.0,2.0,T13
tt7312940,movie,2017,92.0,"Action,Adventure,Drama",3.6,1.0,3.0,1.0,1.0,2.0,T13
tt0419198,movie,2005,114.0,"Comedy,Drama,Romance",7.0,1.0,1.0,1.0,1.0,2.0,T13
tt0420206,movie,2004,98.0,"Comedy,Drama,Romance",7.3,3.0,2.0,3.0,3.0,1.0,T16
tt0050766,movie,1957,95.0,"Fantasy,Horror,Mystery",7.4,1.0,2.0,1.0,2.0,2.0,T18
tt1653690,movie,2010,99.0,Action,4.9,1.0,4.0,1.0,2.0,3.0,T16
tt1270835,movie,2010,85.0,"Action,Comedy,Horror",5.4,3.0,4.0,3.0,2.0,4.0,T16
tt2393827,movie,2015,92.0,"Action,Fantasy,Horror",5.4,1.0,4.0,3.0,2.0,3.0,T16
tt5255710,movie,2016,154.0,"Drama,Musical,Romance",7.5,2.0,2.0,1.0,3.0,2.0,K
tt0028096,movie,1936,82.0,"Drama,Thriller",7.5,1.0,2.0,1.0,2.0,1.0,T18
tt6433880,movie,2017,93.0,"Comedy,Horror,Musical",6.0,2.0,4.0,3.0,1.0,3.0,T16
tt9024106,movie,2019,109.0,"Biography,Drama",5.5,1.0,3.0,1.0,1.0,3.0,T16
tt0210065,movie,2000,103.0,"Crime,Drama,Thriller",6.7,3.0,4.0,4.0,3.0,4.0,T16
tt0040636,movie,1948,96.0,"Crime,Drama,Film-Noir",7.6,1.0,2.0,1.0,2.0,2.0,T18
tt0032143,movie,1939,133.0,"Comedy,Drama",7.7,1.0,1.0,1.0,2.0,2.0,T18
tt3824648,movie,2019,91.0,"Comedy,Drama",6.9,2.0,2.0,4.0,4.0,1.0,T16
tt0104545,movie,1992,95.0,"Comedy,Drama,Romance",6.4,4.0,3.0,3.0,2.0,3.0,T16
tt4721124,movie,2016,107.0,"Drama,Romance,War",6.8,3.0,2.0,2.0,2.0,2.0,T16
tt0331952,movie,2004,95.0,"Drama,Mystery,Thriller",5.8,1.0,3.0,2.0,2.0,2.0,T16
tt4271918,tvMovie,2015,87.0,"Crime,Drama,Mystery",7.6,2.0,2.0,1.0,2.0,2.0,K
tt0063678,movie,1968,98.0,"Drama,Mystery",7.1,2.0,1.0,1.0,1.0,2.0,T18
tt0111400,movie,1994,102.0,"Action,Mystery,Romance",5.5,1.0,2.0,2.0,2.0,2.0,T13
tt2090465,movie,2017,93.0,Thriller,6.1,1.0,2.0,3.0,2.0,3.0,T16
tt0062695,movie,1968,91.0,"Comedy,Drama,Romance",7.6,2.0,1.0,2.0,2.0,1.0,T18
tt0073076,movie,1975,95.0,"Comedy,Documentary,Drama",7.6,1.0,1.0,1.0,2.0,1.0,T18
tt5689068,movie,2017,92.0,"Action,Comedy,Thriller",4.8,1.0,3.0,3.0,2.0,2.0,T16
tt2397461,movie,2021,96.0,"Adventure,Animation,Comedy",5.9,1.0,2.0,2.0,1.0,2.0,P
tt0825236,movie,2007,95.0,"Comedy,Drama,Romance",7.1,2.0,1.0,2.0,1.0,1.0,K
tt2061712,movie,2012,96.0,"Action,Crime,Drama",6.0,2.0,4.0,4.0,2.0,3.0,T13
tt3014666,movie,2014,98.0,Comedy,5.3,1.0,2.0,1.0,1.0,2.0,K
tt4530884,movie,2015,92.0,"Horror,Thriller",5.1,4.0,4.0,4.0,2.0,4.0,T16
tt6063090,movie,2019,119.0,"Drama,Sci-Fi,Thriller",6.6,1.0,3.0,2.0,1.0,2.0,T16
tt1231277,movie,2009,103.0,"Drama,Mystery,Sci-Fi",3.6,2.0,3.0,3.0,4.0,3.0,T16
tt1683043,video,2011,84.0,"Action,Adventure,Animation",6.7,1.0,2.0,2.0,1.0,2.0,K
tt0063611,movie,1968,103.0,Drama,8.0,3.0,3.0,3.0,2.0,3.0,T18
tt0096098,movie,1988,110.0,"Action,Adventure,Crime",6.8,1.0,3.0,3.0,1.0,3.0,T16
tt0110123,movie,1994,91.0,"Comedy,War",4.9,2.0,2.0,3.0,2.0,2.0,K
tt0080391,movie,1978,83.0,"Adventure,Comedy,Horror",4.6,2.0,2.0,2.0,1.0,1.0,K
tt0102293,movie,1991,91.0,"Action,Comedy,Crime",7.0,2.0,4.0,2.0,2.0,3.0,T16
tt1104123,video,2008,109.0,"Action,Adventure,Fantasy",3.8,2.0,3.0,2.0,1.0,3.0,T13
tt13634480,movie,2022,82.0,"Adventure,Animation,Comedy",4.3,1.0,2.0,1.0,1.0,2.0,K
tt0857376,movie,2007,114.0,"Action,Fantasy,Horror",5.5,3.0,3.0,4.0,2.0,3.0,T16
tt6556890,movie,2017,74.0,"Action,Adventure,Animation",5.9,3.0,3.0,3.0,2.0,2.0,T13
tt0313196,movie,2002,118.0,"Drama,Romance",6.7,3.0,4.0,2.0,3.0,3.0,T16
tt0167456,movie,2004,95.0,"Action,Adventure,Comedy",4.3,2.0,2.0,2.0,1.0,2.0,K
tt0071524,movie,1974,105.0,"Comedy,Drama,Romance",7.3,1.0,2.0,3.0,2.0,2.0,K
tt0401398,video,2005,75.0,"Adventure,Animation,Comedy",5.8,2.0,1.0,1.0,1.0,1.0,P
tt0079095,movie,1979,120.0,Drama,7.7,3.0,2.0,2.0,3.0,3.0,T16
tt14402926,movie,2021,87.0,"Action,Animation,Crime",7.1,2.0,3.0,2.0,1.0,2.0,T16
tt2417712,movie,2017,101.0,"Comedy,Sport",5.8,3.0,4.0,4.0,2.0,2.0,T16
tt0412798,movie,2006,110.0,"Drama,Horror,Mystery",6.0,2.0,3.0,1.0,2.0,3.0,T16
tt0064782,movie,1969,164.0,"Comedy,Drama,Musical",6.6,2.0,2.0,2.0,3.0,1.0,T13
tt2099556,movie,2012,108.0,"Horror,Mystery,Sci-Fi",5.7,2.0,3.0,1.0,3.0,4.0,T13
tt0204137,movie,2000,94.0,"Crime,Drama",6.6,2.0,3.0,3.0,3.0,3.0,T16
tt0092214,movie,1986,106.0,"Comedy,Sport",6.0,2.0,1.0,3.0,2.0,1.0,T16
tt0028772,movie,1937,111.0,"Comedy,Family,Musical",7.5,1.0,1.0,1.0,2.0,1.0,P
tt4266076,movie,2018,93.0,"Drama,Horror,Thriller",6.0,1.0,3.0,2.0,2.0,3.0,T13
tt10276470,movie,2020,93.0,"Comedy,Music",6.1,2.0,1.0,2.0,1.0,1.0,T13
